customer_text_clean,brand_response_clean,intent,label_confidence
@AppleSupport I got a new iPhone and now 2000 pictures from my old iPhone won’t sync. I have them set up to my photo stream and iCloud Photo Library. So what’s wrong??? I have 149gb free in the cloud as well.,@796614 We'd love to help and totally understand how important your images are. Take a look here for some great information: If you're still having issues our Photos experts are standing by to help. Reach them here:,icloud_photos_or_mail,0.70519257
@AppleSupport why is it so hard yo login again on my iPad srsly i can't get my apple id back,@817560 We can assist you. Please DM us via the following link regarding the issue you're experiencing with your Apple ID.,authentication_or_code,0.7386084
"@AppleSupport since I started in ios 11, my iphone has become slow .. what's going on ??",@127761 We'd love to look into this with you. Click here to meet us in DM and let us know which version of iOS 11 you're using:,device_performance,0.7106631
This new iPhone update has completely drained my battery life. @AppleSupport any chance in producing a phone that lasts longer than 3 hours !!!,"@266987 We're here for you. Send us a DM, and we'll take a closer look at your battery life together there.",battery_issue,0.70574844
@AppleSupport battery life is terrible. Changed my phone to the 7 to get away from that and it’s worse than ever,@741476 Let's help improve your battery life. Can you tell us which version of iOS installed in Settings > General > About?,battery_issue,0.6978783
My keyboard is messing up. Why is this happening? I️ updated my phone and everything @AppleSupport,@457987 Hi there! Send us a DM and we will look into this keyboard issue from there.,system_ui_keyboard_or_notification_bug,0.6818707
I’m so mad- for some reason my phone logged me out of my Apple ID and I keep re logging in but it’s not working ughhh @115858 help 😂,"@283705 You're in the right place, we got you. Are you receiving any type of error messages when attempting to sign in? Please DM us.",authentication_or_code,0.68922246
"@AppleSupport iPhone 6S, only one years old - battery life is horrible after iOS 11. 3hr standby/2hr use = 35% remaining.",@443343 Having maximum battery life is important! Let's dig a little deeper in to this. Which version of iOS 11 are you running?,battery_issue,0.73575836
"@AppleSupport all my photos are gone from my gallery but they still appear in iCloud, i'm really really angry",@471271 We want to get you pointed in the right direction for help. Reach out to our Apps experts here:,icloud_photos_or_mail,0.84350216
My phone keeps crashing on every single thing I go on your iOS updates are getting worse and worse 😡😡😡😡 @AppleSupport,"@246325 We want to help with your iPhone. If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: Let us know if that resolves the issue for you.",app_crash_or_freeze,0.68610346
Ok @AppleSupport how we fixing this situation where I️ try to type I️?,@12435 We'd like to help. Let us know what device you're typing from in a DM.,system_ui_keyboard_or_notification_bug,0.67134
@AppleSupport there’s something wrong with my iPhone 7 plus 🤔 I either need help or a replacement.,@302805 Let us know what's going on with your iPhone. We're glad to help.,hardware_repair_or_damage,0.6003059
Is anyone having a problem with the new iOS update? All of my apps keep crashing @AppleSupport,@608222 That's not the experience we want for you. Let us know in DM the exact iOS version running and we'll work together to resolve this.,ios_update_issue,0.7655953
My phone keep freezing nshit don’t do this @115858,@413716 We'd like to help. What's the current iOS version installed on your device?,device_performance,0.74943334
"@AppleSupport I am trying to install my updates , guess what , it’s not happening , since I upgraded my iPhone 7 Plus to iOS 11 it’s useless","@440836 Hi. We know that keeping apps up to date is important. Send us a DM, and we'll help from there.",ios_update_issue,0.749942
Ive just lost all my photos after updating to the new iOS 11. This is annoying. @115948 @AppleSupport,@503576 We want to help you with this. How long ago did you install the update?,icloud_photos_or_mail,0.631181
I’m so confused as to why my iMessage is working for everyone except one contact when they are an iPhone user as well 🤔 @AppleSupport,@501452 We want to help you stay in touch with your contact. What happens when you send a message? Do you get an error message?,messaging_or_communication,0.62208915
@AppleSupport Yes. Mail isn’t working. Cox says its port issues but they can’t fix it.,@214071 Could you send us a DM. We'd need some details on what you mean by port issue.,icloud_photos_or_mail,0.6557507
This new iOS makes my apps constantly crash & my phone just started heating up so much it burned my hand then shut down wtf @AppleSupport,@332850 Let's work on this together in DM. Follow us there with this link:,app_crash_or_freeze,0.6489709
Don’t understand why every time I type the letter “I” it changes it to weird symbols? @115858 fix it pls,@485026 Thanks for reaching out. This article can help: Let us know if we can be of any other assistance.,system_ui_keyboard_or_notification_bug,0.7074979
Something is sucking the life out of my iPhone. Since new iOS updates. I can literally see the battery life disappearing before me. 65% then suddenly 32% now 28% 2 mins later. Not doing anything different. Cc @115858,@124174 Let's look into this together. Send us a DM with your iOS version to get started.,battery_issue,0.7706776
@AppleSupport How do I recover the password from an Apple ID that you claim it doesn't exist?,@645248 We're happy to look into this with you. Please meet us in DM and we'll take a close look.,authentication_or_code,0.72161907
"@AppleSupport i desperately need to reset my apple id password that i forgot. And i already tried via web, but no result yet. 😑","@208879 Help is here! If you've already tried resetting your password, you may need help via phone support:",authentication_or_code,0.69697535
"@AppleSupport hello, my iPhone 7 keeps crashing? Help",@135716 We're here to help you. Let's follow the steps in this article: Before updating we recommend creating a backup of your device. If you continue to have issues DM us and we'll look into things a bit closer there.,app_crash_or_freeze,0.64663893
@AppleSupport my mail won’t let me send emails! This is a huge problem! Please help,@635018 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance.,icloud_photos_or_mail,0.68775874
